EDGErank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct,EDGE_list_rank
153,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros,VU,2.85480002591774,0.952750767777673,11.8373323790733,2.41185396656935,0.243797969589155,0.0777533810393706,4.345315974799,1,1.0,1000,direct,Rhinoceros_unicornis,0.0,113
154,Cryptochloris_wintoni,Afrosoricida,Chrysochloridae,Cryptochloris,CR,2.85059290572101,1.96174440503637,2.99123690085041,2.06490650061066,0.966366759696468,0.0647744057398862,1.95150452892239,1,0.839,1000,direct,Cryptochloris_wintoni,0.0,114
155,Congosorex_phillipsorum,Eulipotyphla,Soricidae,Congosorex,CR,2.83237487685116,3.97494466760251,2.97360771789635,4.14113498475585,0.967518866204957,0.062859484916536,3.50732863050535,1,0.701,1000,direct,Congosorex_phillipsorum,0.0,115
156,Dipodomys_gravipes,Rodentia,Heteromyidae,Dipodomys,CR,2.82381592798149,0.821391962356644,2.96434045870061,0.845791140565027,0.970586139700088,0.0572362849683587,2.93329087804186,1,0.952,1000,direct,Dipodomys_gravipes,0.0,116
157,Peroryctes_broadbenti,Peramelemorphia,Peramelidae,Peroryctes,EN,2.81449249764507,1.52835661775144,5.83221330333513,1.55692077697758,0.477873992604072,0.267597820112312,5.486687613583,1,1.0,1000,synonym:MSW3,Peroryctes_broadbentii,0.0,117
158,Rhinopithecus_brelichi,Primates,Cercopithecidae,Rhinopithecus,CR,2.76382974220516,0.984541244673183,2.90256323883069,1.04459150205133,0.97038162961448,0.0625654709628727,1.3693642143944,1,0.979,1000,direct,Rhinopithecus_brelichi,0.0,118
159,Pteralopex_flanneryi,Chiroptera,Pteropodidae,Pteralopex,CR,2.76190289041534,2.26604153450287,2.87699049657561,2.33356586156855,0.972076159137107,0.0617997862488714,1.61189182477492,1,0.802,1000,direct,Pteralopex_flanneryi,0.0,119
160,Smutsia_temminckii,Pholidota,Manidae,Smutsia,VU,2.76085252966831,1.378070137904,11.6534614420706,5.07664952501777,0.24293833784475,0.0795867877150554,5.8117235335683,1,1.0,1000,direct,Smutsia_temminckii,0.0,120
162,Pteralopex_pulchra,Chiroptera,Pteropodidae,Pteralopex,CR,2.74106019547056,2.27136023188762,2.89355709020869,2.38859289809522,0.972076159137107,0.0617711371115852,1.65376924169306,1,0.799,1000,direct,Pteralopex_pulchra,0.0,121
163,Geocapromys_brownii,Rodentia,Echimyidae,Geocapromys,EN,2.72842204511588,1.52203626212151,5.55350646744849,1.5305855690033,0.492832936069451,0.26957935583969,1.31983019031498,1,1.0,1000,direct,Geocapromys_brownii,0.0,122
165,Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,CR,2.70303640494834,0.862165545669553,2.83126863761463,0.892336527506159,0.971046491143967,0.0617865902584413,1.0262490309015,1,0.975,1000,direct,Brachyteles_arachnoides,0.0,123
166,Giraffa_camelopardalis,Artiodactyla,Giraffidae,Giraffa,VU,2.69750435982226,0.982749136583259,11.2115739494993,2.55707719058436,0.243674501931548,0.0743183845266789,7.892312417003,1,1.0,1000,direct,Giraffa_camelopardalis,0.0,124
167,Brachyteles_hypoxanthus,Primates,Atelidae,Brachyteles,CR,2.6924114884103,0.865372909357038,2.84542277166167,0.887850180324477,0.971205938507324,0.0612937052171937,1.0262490309015,1,0.978,1000,direct,Brachyteles_hypoxanthus,0.0,125
168,Rousettus_bidens,Chiroptera,Pteropodidae,Boneia,VU,2.68573476261324,0.98296670816973,11.2114213099458,2.21595252725492,0.24601531831274,0.0811116386236484,10.8104014486835,1,0.986,1000,synonym:MSW3,Boneia_bidens,0.0,126
169,Chalinolobus_tuberculatus,Chiroptera,Vespertilionidae,Chalinolobus,CR,2.68073394376597,2.05846063426068,2.81314686424292,2.15862612174213,0.971947432056028,0.0582844101841218,2.41391735024692,1,0.721,1000,direct,Chalinolobus_tuberculatus,0.0,127
170,Catagonus_wagneri,Artiodactyla,Tayassuidae,Parachoerus,EN,2.67768673520627,1.6379327243029,5.59061975504298,1.72985655807298,0.489819036257043,0.276897790968637,5.486617790572,1,1.0,1000,synonym:MSW3,Parachoerus_wagneri,0.0,128
171,Chimarrogale_phaeura,Eulipotyphla,Soricidae,Chimarrogale,EN,2.66733825763479,2.5722692610291,6.04581306068663,4.63948496245075,0.493632974419255,0.28307096204181,4.87575289634911,1,0.86,1000,direct,Chimarrogale_phaeura,0.0,129
172,Lemur_catta,Primates,Lemuridae,Lemur,EN,2.65809836608231,1.56283592213974,5.34769912133733,1.23301116922971,0.487029024104238,0.291315748359731,5.398296475443,1,1.0,1000,direct,Lemur_catta,0.0,130
173,Presbytis_chrysomelas,Primates,Cercopithecidae,Presbytis,CR,2.65697859966299,1.61345191097692,2.79736549970671,1.70189523209514,0.97038162961448,0.061503618168917,2.25625031680247,1,0.757,1000,direct,Presbytis_chrysomelas,0.0,131
174,Hipposideros_coxi,Chiroptera,Hipposideridae,Hipposideros,EN,2.65259647035263,2.30036964224207,6.02833602546788,3.7820643598556,0.496217463674415,0.297663373588022,4.94546520365865,1,0.858,1000,direct,Hipposideros_coxi,0.0,132
175,Lonchorhina_orinocensis,Chiroptera,Phyllostomidae,Lonchorhina,VU,2.63921746242603,1.09612196123938,11.0143070086047,3.18955574972417,0.245516772328093,0.0785637469337553,10.3226196926173,1,0.997,1000,direct,Lonchorhina_orinocensis,0.0,133
177,Beatragus_hunteri,Artiodactyla,Bovidae,Beatragus,CR,2.62419342359856,0.841178127782582,2.75805750998647,0.851646395129597,0.971423688428519,0.0566308779478821,2.797749511094,1,0.973,1000,direct,Beatragus_hunteri,0.0,134
178,Nomascus_hainanus,Primates,Hylobatidae,Nomascus,CR,2.60599120730996,0.865096798234156,2.74169917897153,0.90687670904988,0.970732182770476,0.0626475548683987,1.511700150299,1,0.94,1000,direct,Nomascus_hainanus,0.0,135
180,Nomascus_nasutus,Primates,Hylobatidae,Nomascus,CR,2.60018818577842,0.887364354279335,2.73219092975154,0.87582626951567,0.970925260099311,0.0627276388781718,1.49195110227737,1,0.931,1000,direct,Nomascus_nasutus,0.0,136
181,Lepilemur_septentrionalis,Primates,Lepilemuridae,Lepilemur,CR,2.59630101985674,1.11895479698279,2.72610255608333,1.14429281372702,0.971022851990672,0.0578720952629346,2.09888146867696,1,0.834,1000,direct,Lepilemur_septentrionalis,0.0,137
182,Chrotogale_owstoni,Carnivora,Viverridae,Chrotogale,EN,2.59267815230227,1.42536156256768,5.3475477900992,1.22352182247542,0.487339447307544,0.278304148956905,5.365853309866,1,1.0,1000,direct,Chrotogale_owstoni,0.0,138
184,Sminthopsis_psammophila,Dasyuromorphia,Dasyuridae,Sminthopsis,VU,2.57999226681025,0.908611257831764,10.9797835949218,2.18856574620507,0.24164509364401,0.0779029989517023,10.6760528079226,1,0.986,1000,direct,Sminthopsis_psammophila,0.0,139
185,Tapirus_bairdii,Perissodactyla,Tapiridae,Tapirus,EN,2.55564077651047,1.41577263923022,5.13960808244919,1.22727567311961,0.489298725607373,0.278324789761971,4.717602487026,1,1.0,1000,direct,Tapirus_bairdii,0.0,140
187,Dasyuroides_byrnei,Dasyuromorphia,Dasyuridae,Dasyuroides,VU,2.5408030860788,0.860068025653695,10.7974038482602,2.01255387737493,0.24164509364401,0.0780817110580953,10.837808588306,1,1.0,1000,direct,Dasyuroides_byrnei,0.0,141
188,Dendrolagus_mayri,Diprotodontia,Macropodidae,Dendrolagus,CR,2.54020097845226,3.2337399380307,2.64437323123903,3.38691504199378,0.969540590054367,0.0648869174978324,2.63568838455108,1,0.703,1000,direct,Dendrolagus_mayri,0.0,142
189,Dendrolagus_scottae,Diprotodontia,Macropodidae,Dendrolagus,CR,2.53873888727773,3.31089377369578,2.67522347684516,3.48639623545551,0.969737797498439,0.0638781828199029,2.67652708767344,1,0.7,1000,direct,Dendrolagus_scottae,0.0,143
190,Dugong_dugon,Sirenia,Dugongidae,Dugong,VU,2.53736844646276,1.39975912610887,10.8866796845883,4.72211485349888,0.236761557662488,0.0790945682789764,10.649137990503,1,1.0,1000,direct,Dugong_dugon,0.0,144
192,Dendrolagus_pulcherrimus,Diprotodontia,Macropodidae,Dendrolagus,CR,2.51162284503972,3.47667381996177,2.64833564442288,3.53175603277577,0.969540590054367,0.0638668701612848,2.50026800809345,1,0.673,1000,direct,Dendrolagus_pulcherrimus,0.0,145
193,Tarsius_tarsier,Primates,Tarsiidae,Tarsius,VU,2.50975151818091,1.44582477863688,10.9869239829596,5.99357795023021,0.243746381587006,0.0780496232349075,7.49971940911215,1,0.999,1000,direct,Tarsius_tarsier,0.0,146
195,Enhydra_lutris,Carnivora,Mustelidae,Enhydra,EN,2.49442859190611,1.37349357011906,5.15070407475634,1.18746052335897,0.482722139237721,0.279841006169049,5.210479978941,1,1.0,1000,direct,Enhydra_lutris,0.0,147
196,Aproteles_bulmerae,Chiroptera,Pteropodidae,Aproteles,CR,2.4889842903599,4.17983320385645,2.6264288949214,4.33002650360696,0.971780072742575,0.062013169400248,3.16986072203704,1,0.636,1000,direct,Aproteles_bulmerae,0.0,148
197,Eulemur_flavifrons,Primates,Lemuridae,Eulemur,CR,2.48471204301069,0.79089440409619,2.62552938852416,0.78973859013834,0.970903392170865,0.059045984953399,1.591489875912,1,0.965,1000,direct,Eulemur_flavifrons,0.0,149
198,Microakodontomys_transitorius,Rodentia,Cricetidae,Microakodontomys,EN,2.47465000780027,1.4725058797261,5.469199726,1.390511578823,0.485010383861242,0.265169958886794,4.12257325776293,1,0.941,1000,direct,Microakodontomys_transitorius,0.0,150
199,Anthops_ornatus,Chiroptera,Hipposideridae,Anthops,VU,2.46810881135003,2.64964832202795,11.7035560439964,10.4271124542199,0.245394082208774,0.0783229914130113,8.45645103382051,1,0.866,1000,direct,Anthops_ornatus,0.0,151
203,Rhinopithecus_strykeri,Primates,Cercopithecidae,Rhinopithecus,CR,2.44332748423868,1.03576853490412,2.54677290134676,1.07390919925516,0.970168698415343,0.0625654709628727,0.7274212675101,1,0.913,1000,direct,Rhinopithecus_strykeri,0.0,152
204,Dendromus_kahuziensis,Rodentia,Nesomyidae,Dendromus,CR,2.43578727338248,3.72345363922702,2.5660478776309,3.81635921722409,0.969011460749559,0.0610791761979455,3.31596585890027,1,0.637,1000,direct,Dendromus_kahuziensis,0.0,153
205,Phaner_furcifer,Primates,Cheirogaleidae,Phaner,EN,2.43276970459946,1.98448545022683,4.73963453518895,3.56044355671032,0.490183656289765,0.287218263300493,2.15284456599433,1,0.971,1000,direct,Phaner_furcifer,0.0,154
206,Phaner_parienti,Primates,Cheirogaleidae,Phaner,EN,2.39668224998441,2.00098600076127,4.79100713979054,3.84088358116748,0.48844630441227,0.287394266686554,2.09612639370299,1,0.973,1000,direct,Phaner_parienti,0.0,155
207,Pteromyscus_pulverulentus,Rodentia,Sciuridae,Pteromyscus,EN,2.39330787693669,1.4330920339331,5.01494007603479,1.67833014107001,0.49532741591327,0.273171106002089,4.9131236338693,1,0.982,1000,direct,Pteromyscus_pulverulentus,0.0,156
208,Phaner_pallescens,Primates,Cheirogaleidae,Phaner,EN,2.38421935325323,2.03917159045889,4.72995224963097,3.6592189511356,0.490183656289765,0.288963874589905,2.05722414146781,1,0.975,1000,direct,Phaner_pallescens,0.0,157
209,Habromys_lepturus,Rodentia,Cricetidae,Habromys,CR,2.37770279843804,0.706040497464367,2.502965475229,0.743876419948649,0.970198921405592,0.0594457932000437,0.75481017323146,1,0.841,1000,direct,Habromys_lepturus,0.0,158
210,Habromys_ixtlani,Rodentia,Cricetidae,Habromys,CR,2.37755903896026,0.734645176806545,2.50217150475771,0.701940940199931,0.97035630746287,0.0594093413104266,0.7230660232845,1,0.837,1000,direct,Habromys_ixtlani,0.0,159
212,Macaca_sylvanus,Primates,Cercopithecidae,Macaca,EN,2.35868665170692,1.36414976831763,4.94954131950126,1.23768803799922,0.485947565096241,0.286331982350817,4.60081293175015,1,0.995,1000,direct,Macaca_sylvanus,0.0,160
214,Eudiscoderma_thongareeae,Chiroptera,Megadermatidae,Eudiscoderma,CR,2.35226149673101,4.22649962013753,2.49332928010534,4.42385178302776,0.973276213931794,0.0552787099643023,3.74571467253056,1,0.617,1000,direct,Eudiscoderma_thongareeae,0.0,161
215,Marmosops_handleyi,Didelphimorphia,Didelphidae,Marmosops,CR,2.34203322112393,3.57233870447763,2.4337563241447,3.79518586609288,0.967682911044549,0.0663989183801163,3.26708175229333,1,0.637,1000,direct,Marmosops_handleyi,0.0,162
216,Xenomys_nelsoni,Rodentia,Cricetidae,Xenomys,EN,2.3308603207244,2.10384668235181,5.59693743898272,3.80539662349822,0.47606839871576,0.280309040623121,4.75226260882466,1,0.842,1000,direct,Xenomys_nelsoni,0.0,163
217,Phaner_electromontis,Primates,Cheirogaleidae,Phaner,EN,2.33031597046815,1.99844219669091,4.54998959246129,3.59388142109282,0.490183656289765,0.288963874589905,1.92719172509293,1,0.972,1000,direct,Phaner_electromontis,0.0,164
219,Loxodonta_africana,Proboscidea,Elephantidae,Loxodonta,EN,2.32402110346273,1.50181748141704,4.8062058173084,2.03871541218338,0.466624755698088,0.284666820610091,4.921141537377,1,0.998,1000,direct,Loxodonta_africana,0.0,165
220,Pharotis_imogene,Chiroptera,Vespertilionidae,Pharotis,CR,2.31784366213912,4.32583947311954,2.48846612505752,4.57200888345487,0.970356921865497,0.0639393968607673,3.72186226485449,1,0.613,1000,direct,Pharotis_imogene,0.0,166
221,Hylomyscus_baeri,Rodentia,Muridae,Hylomyscus,EN,2.25956676220458,1.31750929335803,4.66965668514979,0.956798934773963,0.492418670624126,0.288861124120834,4.52247664694986,1,0.965,1000,direct,Hylomyscus_baeri,0.0,167
222,Romerolagus_diazi,Lagomorpha,Leporidae,Romerolagus,EN,2.21708135022071,4.43800128083118,4.28103938812157,9.45384246179459,0.491978787974214,0.276753739275815,4.81488981380352,1,0.762,1000,direct,Romerolagus_diazi,0.0,168
223,Crocidura_zimmermanni,Eulipotyphla,Soricidae,Crocidura,EN,2.21692780998064,2.60216263446205,5.05953869608435,5.12892717078143,0.48326944765462,0.282957768681316,4.02194241703599,1,0.775,1000,direct,Crocidura_zimmermanni,0.0,169
224,Sturnira_nana,Chiroptera,Phyllostomidae,Sturnira,EN,2.20532173666192,1.2398552819591,4.621774508,1.3824048675,0.489112485267875,0.27668681534475,4.29176596834887,1,0.943,1000,direct,Sturnira_nana,0.0,170
225,Potorous_longipes,Diprotodontia,Potoroidae,Potorous,VU,2.20196761041595,0.763921578087619,9.31792726642536,1.84022183093443,0.238733841001208,0.0774032342061244,8.770506262514,1,1.0,1000,direct,Potorous_longipes,0.0,171
227,Nomascus_concolor,Primates,Hylobatidae,Nomascus,CR,2.17568391672629,0.729679188368794,2.28286473180854,0.776901815003352,0.970732182770476,0.0626475548683987,1.41404461841061,1,0.881,1000,direct,Nomascus_concolor,0.0,172
228,Spilocuscus_rufoniger,Diprotodontia,Phalangeridae,Spilocuscus,CR,2.17433450764493,1.50890218844612,2.28703158273304,1.60887120012612,0.969540590054367,0.0652070892991468,1.81212881137384,1,0.668,1000,direct,Spilocuscus_rufoniger,0.0,173
229,Addax_nasomaculatus,Artiodactyla,Bovidae,Addax,CR,2.14489802009317,0.692012708417302,2.24649888985584,0.710600316813201,0.970605427818649,0.0568451373611998,2.258562721227,1,0.838,1000,direct,Addax_nasomaculatus,0.0,174
230,Spilocuscus_wilsoni,Diprotodontia,Phalangeridae,Spilocuscus,CR,2.12579677581859,2.29746013171905,2.26706669715004,2.52995220591046,0.969017552722647,0.0652070892991468,2.43092725719715,1,0.618,1000,direct,Spilocuscus_wilsoni,0.0,175
233,Rhinopithecus_roxellana,Primates,Cercopithecidae,Rhinopithecus,EN,2.09682233096582,1.1998077650136,4.24595343569389,1.31887229641453,0.487158164690312,0.287907314236971,1.3693642143944,1,1.0,1000,direct,Rhinopithecus_roxellana,0.0,176
234,Ailurops_ursinus,Diprotodontia,Phalangeridae,Ailurops,VU,2.08808398320725,0.750817216303422,8.77790256673069,1.82749114070459,0.240748820088661,0.078436884694528,3.04457053286206,1,1.0,1000,direct,Ailurops_ursinus,0.0,177
235,Myotis_yanbarensis,Chiroptera,Vespertilionidae,Myotis,CR,2.07447277234597,1.01878123098338,2.18949508117412,1.05816037881809,0.970406339189167,0.0615706775421735,2.03078630387402,1,0.72,1000,direct,Myotis_yanbarensis,0.0,178
236,Bubalus_mindorensis,Artiodactyla,Bovidae,Bubalus,CR,2.07315145698918,0.750255297353226,2.18248464656931,0.758492383287927,0.971589141955709,0.0547555432631528,1.8043654058615,1,0.817,1000,direct,Bubalus_mindorensis,0.0,179
237,Rhinopithecus_bieti,Primates,Cercopithecidae,Rhinopithecus,EN,2.06458516532606,1.16231396618265,4.23870648698993,1.35173054937512,0.487158164690312,0.287873681846916,0.7274212675101,1,1.0,1000,direct,Rhinopithecus_bieti,0.0,180
238,Chinchilla_chinchilla,Rodentia,Chinchillidae,Chinchilla,EN,2.06095564250491,1.19579522354861,4.17890302566192,1.60317352745082,0.491916408029508,0.270719651199114,1.9757308839369,1,0.999,1000,direct,Chinchilla_chinchilla,0.0,181
239,Heteromys_nelsoni,Rodentia,Heteromyidae,Heteromys,EN,2.05614944998517,1.55704149140004,4.53228029818275,2.6194458542355,0.481584072209517,0.271694028404561,3.76844281640846,1,0.86,1000,direct,Heteromys_nelsoni,0.0,182
240,Chinchilla_lanigera,Rodentia,Chinchillidae,Chinchilla,EN,2.05265142940271,1.21417720108401,4.16358833878004,1.51360458840735,0.491423868908558,0.270621291485632,1.9757308839369,1,1.0,1000,synonym:MSW3,Chinchilla_laniger,0.0,183
241,Symphalangus_syndactylus,Primates,Hylobatidae,Symphalangus,EN,2.04825459017353,1.19375981083958,4.22511958681202,0.912088220040959,0.490312360283627,0.289564596857985,4.249649355966,1,1.0,1000,direct,Symphalangus_syndactylus,0.0,184
242,Ailuropoda_melanoleuca,Carnivora,Ursidae,Ailuropoda,VU,2.04577034869208,0.727778560681794,8.60842656116917,1.75558987106847,0.242793856918379,0.0798539052346878,8.642694150944,1,1.0,1000,direct,Ailuropoda_melanoleuca,0.0,185
243,Nycticebus_pygmaeus,Primates,Lorisidae,Xanthonycticebus,EN,2.04000455650308,1.42145096971858,4.38182653757623,1.84997506915739,0.487029024104238,0.280800029302148,3.81416697964961,1,0.928,1000,synonym:MSW3,Xanthonycticebus_pygmaeus,0.0,186
244,Cryptochloris_zyli,Afrosoricida,Chrysochloridae,Cryptochloris,EN,2.03882586870629,1.54308250014463,4.07353299485281,2.55973195740737,0.467714292400376,0.284159228051406,1.95150452892239,1,0.959,1000,direct,Cryptochloris_zyli,0.0,187
245,Tarsius_tumpara,Primates,Tarsiidae,Tarsius,CR,2.02933330493249,2.84880696162506,2.16506305998375,2.96149461504893,0.971022851990672,0.0591295987052729,2.28366592570742,1,0.583,1000,direct,Tarsius_tumpara,0.0,188
246,Physeter_macrocephalus,Artiodactyla,Physeteridae,Physeter,VU,2.02862342350114,0.872349095523907,8.47357007043913,2.34377597264714,0.244647472992592,0.077236725693093,7.81409337387978,1,0.97,1000,direct,Physeter_macrocephalus,0.0,189
247,Eulemur_mongoz,Primates,Lemuridae,Eulemur,CR,2.02701353782129,0.51585245789312,2.14224863958466,0.539398127683173,0.970903392170865,0.0588294279594723,2.0124212592682,1,0.88,1000,direct,Eulemur_mongoz,0.0,190
248,Caenolestes_convelatus,Paucituberculata,Caenolestidae,Caenolestes,VU,2.02634372256167,1.04036952937404,8.71199362224195,3.60139630678787,0.240378877718319,0.0736429142829359,7.89258728945472,1,0.998,1000,direct,Caenolestes_convelatus,0.0,191
249,Leptonycteris_nivalis,Chiroptera,Phyllostomidae,Leptonycteris,EN,2.0143081124723,1.1880991805659,4.11796306368323,1.22103661522961,0.496169683244819,0.292924215514576,4.038155812968,1,1.0,1000,direct,Leptonycteris_nivalis,0.0,192
250,Biswamoyopterus_biswasi,Rodentia,Sciuridae,Biswamoyopterus,CR,2.00387076425674,2.77869269762234,2.13583113433883,2.91560135702511,0.971643508298513,0.061615949161657,1.62449745251354,1,0.568,1000,direct,Biswamoyopterus_biswasi,0.0,193
251,Mystromys_albicaudatus,Rodentia,Nesomyidae,Mystromys,VU,1.99202470159603,1.79592116014271,8.77471012267742,7.39241814355755,0.240518744138533,0.0742549448282639,7.6229627329415,1,0.872,1000,direct,Mystromys_albicaudatus,0.0,194
252,Porcula_salvania,Artiodactyla,Suidae,Porcula,EN,1.98850812305713,2.44707087884098,3.72501483378088,4.36235887846811,0.493511594932958,0.277608326156974,5.7205831614595,1,0.912,1000,direct,Porcula_salvania,0.0,195
254,Lamottemys_okuensis,Rodentia,Muridae,Lamottemys,EN,1.98263504721624,2.06435520954196,4.44144588089075,4.01041731605201,0.488500207163901,0.292747710491631,3.59193163617266,1,0.752,1000,direct,Lamottemys_okuensis,0.0,196
255,Cryptoprocta_ferox,Carnivora,Eupleridae,Cryptoprocta,VU,1.93825910088572,0.703018074265932,8.08465835306315,1.82864938419321,0.243098515287213,0.078758217337189,2.21254954054395,1,1.0,1000,direct,Cryptoprocta_ferox,0.0,197
257,Dendrolagus_matschiei,Diprotodontia,Macropodidae,Dendrolagus,EN,1.9318760796768,1.21439054498931,4.10179638341245,1.55515719918464,0.483345061909206,0.282573821290002,3.34962249730675,1,0.957,1000,direct,Dendrolagus_matschiei,0.0,198
260,Lycaon_pictus,Carnivora,Canidae,Lycaon,EN,1.91897405137251,1.07760089979086,3.98760117294169,1.00761601395202,0.479958255146201,0.281864075314236,4.02377194691,1,1.0,1000,direct,Lycaon_pictus,0.0,199
261,Pteralopex_atrata,Chiroptera,Pteropodidae,Pteralopex,EN,1.91631530454599,1.63771525077714,3.7641720570079,2.8779719246763,0.497307899702545,0.291306472885291,1.74894128140434,1,0.933,1000,direct,Pteralopex_atrata,0.0,200
262,Petrogale_persephone,Diprotodontia,Macropodidae,Petrogale,EN,1.90929392556777,1.285216570985,4.18141835201959,1.49156694080669,0.479651248545996,0.281383110523961,3.69743438635188,1,0.921,1000,direct,Petrogale_persephone,0.0,201
263,Microgale_jenkinsae,Afrosoricida,Tenrecidae,Microgale,EN,1.89925442816844,2.71548375892372,3.83966059816213,5.38601408783194,0.465734260787695,0.293803819303928,5.07754172658259,1,0.785,1000,direct,Microgale_jenkinsae,0.0,202
264,Rhagomys_rufescens,Rodentia,Cricetidae,Rhagomys,VU,1.88339492099777,0.742099232503711,8.17058993837075,1.91492810231769,0.24086631535167,0.0752431907223864,6.97251273885121,1,0.949,1000,direct,Rhagomys_rufescens,0.0,203
265,Murina_harpioloides,Chiroptera,Vespertilionidae,Murina,EN,1.87918806117386,1.6537337262008,3.83605900643952,2.82910373577117,0.489138631572289,0.279767632910264,2.59834937392878,1,0.92,1000,direct,Murina_harpioloides,0.0,204
266,Pteralopex_anceps,Chiroptera,Pteropodidae,Pteralopex,EN,1.87438613801765,1.53887004798415,3.74832849367706,2.63581517535533,0.497307899702545,0.291306472885291,1.71685073301966,1,0.943,1000,direct,Pteralopex_anceps,0.0,205
267,Nilopegamys_plumbeus,Rodentia,Muridae,Nilopegamys,CR,1.86949236833501,2.76582218987972,1.97342652809569,2.93062872158664,0.973118110661883,0.0561101120619588,2.40859431958423,1,0.541,1000,direct,Nilopegamys_plumbeus,0.0,206
268,Microgale_jobihely,Afrosoricida,Tenrecidae,Microgale,EN,1.86286184921682,2.62584150338586,3.76301797461308,4.96383376300882,0.465352730472314,0.292493942403514,5.12198710053912,1,0.794,1000,direct,Microgale_jobihely,0.0,207
269,Ochotona_koslowi,Lagomorpha,Ochotonidae,Ochotona,EN,1.85111304127915,1.15436876831529,3.87645604582533,1.4207045597776,0.490481686609364,0.278216570818547,3.65398353576193,1,0.946,1000,direct,Ochotona_koslowi,0.0,208
271,Macrogalidia_musschenbroekii,Carnivora,Viverridae,Macrogalidia,VU,1.85087798082165,0.625426197933002,7.75469619464575,1.61338767400778,0.243918279101649,0.077986451837472,7.779682725535,1,1.0,1000,direct,Macrogalidia_musschenbroekii,0.0,209
272,Rheithrosciurus_macrotis,Rodentia,Sciuridae,Rheithrosciurus,VU,1.85055148187521,1.51564705322925,8.39217732373851,5.87715590271016,0.246382874169083,0.0759592230787599,5.99149246228972,1,0.927,1000,direct,Rheithrosciurus_macrotis,0.0,210
274,Lepilemur_microdon,Primates,Lepilemuridae,Lepilemur,EN,1.84797058856834,1.30173532859136,3.98280390605666,1.65656232681584,0.493289449274799,0.289208905371651,2.97379211853758,1,0.937,1000,direct,Lepilemur_microdon,0.0,211
275,Ruwenzorisorex_suncoides,Eulipotyphla,Soricidae,Ruwenzorisorex,VU,1.84640368589036,1.6535123456333,8.18928160837867,6.49392231284564,0.239425617519377,0.0776305878466609,6.26908704453881,1,0.882,1000,direct,Ruwenzorisorex_suncoides,0.0,212
276,Myotis_pruinosus,Chiroptera,Vespertilionidae,Myotis,EN,1.84428899470573,1.29786809554184,3.92860894417228,1.66512990516594,0.486669289940397,0.282430757559442,3.55009054048014,1,0.87,1000,direct,Myotis_pruinosus,0.0,213
277,Amblysomus_marleyi,Afrosoricida,Chrysochloridae,Amblysomus,EN,1.84041317719211,1.48665846797921,3.98956375095779,2.49416132208824,0.465734260787695,0.285206463776436,3.87731517174359,1,0.882,1000,direct,Amblysomus_marleyi,0.0,214
278,Pipistrellus_subflavus,Chiroptera,Vespertilionidae,Perimyotis,VU,1.83937466567163,2.0910440427652,8.22304755623042,8.655851025551,0.245913439180371,0.0734505837052986,6.24488635306901,1,0.814,1000,synonym:MSW3,Perimyotis_subflavus,0.0,215
279,Dasyurus_viverrinus,Dasyuromorphia,Dasyuridae,Dasyurus,EN,1.83209815287826,1.06323899080756,3.87442458857495,1.03896980683881,0.479358354701894,0.278897627741032,3.881828781281,1,1.0,1000,direct,Dasyurus_viverrinus,0.0,216
281,Thylamys_karimii,Didelphimorphia,Didelphidae,Thylamys,VU,1.81975595663368,0.740734182154036,7.71853726554876,2.10212574992472,0.240518220671084,0.0768400869169658,7.15188759163842,1,0.945,1000,direct,Thylamys_karimii,0.0,217
283,Limnogale_mergulus,Afrosoricida,Tenrecidae,Microgale,VU,1.80148064895223,2.47734491910043,7.77160789091106,10.7547372146595,0.236477482828949,0.0810250194198748,8.39690189456105,1,0.882,1000,synonym:MSW3,Microgale_mergulus,0.0,218
284,Phalanger_matanim,Diprotodontia,Phalangeridae,Phalanger,CR,1.79552699121739,2.2011173503758,1.86959390320582,2.33201108406776,0.969702234783321,0.0647684019897463,2.08109539920259,1,0.535,1000,direct,Phalanger_matanim,0.0,219
285,Bos_sauveli,Artiodactyla,Bovidae,Bos,CR,1.79226607314133,0.589492060396856,1.89138367289908,0.582559959523189,0.971654723932162,0.0538582222707426,1.5291975021607,1,0.632,1000,direct,Bos_sauveli,0.0,220
286,Pontoporia_blainvillei,Artiodactyla,Pontoporiidae,Pontoporia,VU,1.78310490034051,0.626594155780389,7.39901185024863,1.59228453406609,0.245497660209467,0.0763742143339394,7.05075571559804,1,0.989,1000,direct,Pontoporia_blainvillei,0.0,221
287,Dorcopsis_atrata,Diprotodontia,Macropodidae,Dorcopsis,CR,1.77630464817192,2.40097324462781,1.88925033694343,2.50556415312807,0.969540590054367,0.0642080950814206,2.40602737957526,1,0.528,1000,direct,Dorcopsis_atrata,0.0,222
288,Perameles_bougainville,Peramelemorphia,Peramelidae,Perameles,VU,1.76726353647683,0.645843023413281,7.52129096030324,1.78802021578899,0.24030300449005,0.0771490302578588,5.84518593862183,1,1.0,1000,direct,Perameles_bougainville,0.0,223
