clade,species,RLcat,match,matched_IUCN_name,order,family
amphibians,Scinax_eurydice,LC,direct,Scinax_eurydice,Anura,Hylidae
amphibians,Scinax_brieni,LC,GBIF_accepted,Ololygon_brieni,Anura,Hylidae
amphibians,Scinax_jureia,DD,GBIF_accepted,Ololygon_jureia,Anura,Hylidae
amphibians,Scinax_heyeri,EN,GBIF_accepted,Ololygon_heyeri,Anura,Hylidae
amphibians,Scinax_tupinamba,LC,GBIF_accepted,Ololygon_tupinamba,Anura,Hylidae
amphibians,Scinax_strigilatus,LC,GBIF_accepted,Ololygon_strigilata,Anura,Hylidae
amphibians,Scinax_ranki,LC,GBIF_accepted,Ololygon_ranki,Anura,Hylidae
amphibians,Scinax_cabralensis,EN,direct,Scinax_cabralensis,Anura,Hylidae
amphibians,Scinax_tymbamirim,LC,direct,Scinax_tymbamirim,Anura,Hylidae
amphibians,Scinax_squalirostris,LC,direct,Scinax_squalirostris,Anura,Hylidae
amphibians,Scinax_v-signatus,LC,GBIF_accepted,Ololygon_v-signata,Anura,Hylidae
amphibians,Scinax_crospedospilus,LC,direct,Scinax_crospedospilus,Anura,Hylidae
amphibians,Scinax_aromothyella,LC,GBIF_accepted,Ololygon_aromothyella,Anura,Hylidae
amphibians,Scinax_arduous,LC,GBIF_iucn_link,Ololygon_arduous,Anura,Hylidae
amphibians,Scinax_alcatraz,VU,GBIF_accepted,Ololygon_alcatraz,Anura,Hylidae
amphibians,Scinax_uruguayus,LC,GBIF_accepted,Julianus_uruguayus,Anura,Hylidae
amphibians,Scarthyla_vigilans,LC,direct,Scarthyla_vigilans,Anura,Hylidae
amphibians,Scarthyla_goinorum,LC,direct,Scarthyla_goinorum,Anura,Hylidae
amphibians,Pseudis_platensis,LC,direct,Pseudis_platensis,Anura,Hylidae
amphibians,Pseudis_bolbodactyla,LC,direct,Pseudis_bolbodactyla,Anura,Hylidae
amphibians,Pseudis_paradoxa,LC,direct,Pseudis_paradoxa,Anura,Hylidae
amphibians,Pseudis_fusca,LC,direct,Pseudis_fusca,Anura,Hylidae
amphibians,Pseudis_tocantins,LC,direct,Pseudis_tocantins,Anura,Hylidae
amphibians,Pseudis_minuta,LC,direct,Pseudis_minuta,Anura,Hylidae
amphibians,Pseudis_cardosoi,LC,direct,Pseudis_cardosoi,Anura,Hylidae
amphibians,Lysapsus_laevis,LC,GBIF_iucn_link,Lysapsus_laevis,Anura,Hylidae
amphibians,Lysapsus_caraya,LC,GBIF_iucn_link,Lysapsus_caraya,Anura,Hylidae
amphibians,Lysapsus_limellum,LC,GBIF_iucn_link,Lysapsus_limellum,Anura,Hylidae
amphibians,Lysapsus_boliviana,LC,GBIF_iucn_link,Lysapsus_bolivianus,Anura,Hylidae
amphibians,Xenohyla_truncata,VU,direct,Xenohyla_truncata,Anura,Hylidae
amphibians,Xenohyla_eugenioi,LC,direct,Xenohyla_eugenioi,Anura,Hylidae
amphibians,Dendropsophus_aperomeus,LC,direct,Dendropsophus_aperomeus,Anura,Hylidae
amphibians,Dendropsophus_cruzi,LC,direct,Dendropsophus_cruzi,Anura,Hylidae
amphibians,Dendropsophus_columbianus,LC,direct,Dendropsophus_columbianus,Anura,Hylidae
amphibians,Dendropsophus_anataliasiasi,LC,direct,Dendropsophus_anataliasiasi,Anura,Hylidae
amphibians,Dendropsophus_melanargyreus,LC,direct,Dendropsophus_melanargyreus,Anura,Hylidae
amphibians,Dendropsophus_grandisonae,DD,direct,Dendropsophus_grandisonae,Anura,Hylidae
amphibians,Dendropsophus_marmoratus,LC,direct,Dendropsophus_marmoratus,Anura,Hylidae
amphibians,Dendropsophus_seniculus,LC,direct,Dendropsophus_seniculus,Anura,Hylidae
amphibians,Dendropsophus_bokermanni,LC,direct,Dendropsophus_bokermanni,Anura,Hylidae
amphibians,Dendropsophus_jimi,LC,direct,Dendropsophus_jimi,Anura,Hylidae
amphibians,Dendropsophus_gryllatus,EN,direct,Dendropsophus_gryllatus,Anura,Hylidae
amphibians,Dendropsophus_oliveirai,LC,direct,Dendropsophus_oliveirai,Anura,Hylidae
amphibians,Dendropsophus_timbeba,LC,direct,Dendropsophus_timbeba,Anura,Hylidae
amphibians,Dendropsophus_imitator,NM,no_RedList_match,,Anura,Hylidae
amphibians,Dendropsophus_leucophyllatus,LC,direct,Dendropsophus_leucophyllatus,Anura,Hylidae
amphibians,Dendropsophus_triangulum,LC,direct,Dendropsophus_triangulum,Anura,Hylidae
amphibians,Dendropsophus_bogerti,LC,direct,Dendropsophus_bogerti,Anura,Hylidae
amphibians,Dendropsophus_ebraccatus,LC,direct,Dendropsophus_ebraccatus,Anura,Hylidae
amphibians,Dendropsophus_praestans,LC,direct,Dendropsophus_praestans,Anura,Hylidae
amphibians,Dendropsophus_ruschii,LC,direct,Dendropsophus_ruschii,Anura,Hylidae
amphibians,Dendropsophus_sarayacuensis,LC,direct,Dendropsophus_sarayacuensis,Anura,Hylidae
amphibians,Dendropsophus_tintinnabulum,LC,direct,Dendropsophus_tintinnabulum,Anura,Hylidae
amphibians,Dendropsophus_norandinus,LC,direct,Dendropsophus_norandinus,Anura,Hylidae
amphibians,Dendropsophus_bifurcus,LC,direct,Dendropsophus_bifurcus,Anura,Hylidae
amphibians,Dendropsophus_manonegra,LC,direct,Dendropsophus_manonegra,Anura,Hylidae
amphibians,Dendropsophus_elegans,LC,direct,Dendropsophus_elegans,Anura,Hylidae
amphibians,Dendropsophus_salli,LC,direct,Dendropsophus_salli,Anura,Hylidae
amphibians,Dendropsophus_dutrai,EN,direct,Dendropsophus_dutrai,Anura,Hylidae
amphibians,Dendropsophus_pseudomeridianus,LC,direct,Dendropsophus_pseudomeridianus,Anura,Hylidae
amphibians,Dendropsophus_elianeae,LC,direct,Dendropsophus_elianeae,Anura,Hylidae
amphibians,Dendropsophus_miyatai,LC,direct,Dendropsophus_miyatai,Anura,Hylidae
amphibians,Dendropsophus_yaracuyanus,EN,direct,Dendropsophus_yaracuyanus,Anura,Hylidae
amphibians,Dendropsophus_warreni,NM,no_RedList_match,,Anura,Hylidae
amphibians,Dendropsophus_werneri,LC,direct,Dendropsophus_werneri,Anura,Hylidae
amphibians,Dendropsophus_minutus,LC,direct,Dendropsophus_minutus,Anura,Hylidae
amphibians,Dendropsophus_branneri,LC,direct,Dendropsophus_branneri,Anura,Hylidae
amphibians,Dendropsophus_gaucheri,LC,direct,Dendropsophus_gaucheri,Anura,Hylidae
amphibians,Dendropsophus_joannae,LC,direct,Dendropsophus_joannae,Anura,Hylidae
amphibians,Dendropsophus_juliani,LC,direct,Dendropsophus_juliani,Anura,Hylidae
amphibians,Dendropsophus_tritaeniatus,LC,direct,Dendropsophus_tritaeniatus,Anura,Hylidae
amphibians,Dendropsophus_rubicundulus,LC,direct,Dendropsophus_rubicundulus,Anura,Hylidae
amphibians,Dendropsophus_haraldschultzi,LC,direct,Dendropsophus_haraldschultzi,Anura,Hylidae
amphibians,Dendropsophus_sanborni,LC,direct,Dendropsophus_sanborni,Anura,Hylidae
amphibians,Dendropsophus_minusculus,LC,direct,Dendropsophus_minusculus,Anura,Hylidae
amphibians,Dendropsophus_meridianus,LC,direct,Dendropsophus_meridianus,Anura,Hylidae
amphibians,Dendropsophus_berthalutzae,LC,direct,Dendropsophus_berthalutzae,Anura,Hylidae
amphibians,Dendropsophus_acreanus,LC,direct,Dendropsophus_acreanus,Anura,Hylidae
amphibians,Dendropsophus_bipunctatus,LC,direct,Dendropsophus_bipunctatus,Anura,Hylidae
amphibians,Dendropsophus_walfordi,LC,direct,Dendropsophus_walfordi,Anura,Hylidae
amphibians,Dendropsophus_nanus,LC,direct,Dendropsophus_nanus,Anura,Hylidae
amphibians,Dendropsophus_riveroi,LC,direct,Dendropsophus_riveroi,Anura,Hylidae
amphibians,Dendropsophus_mathiassoni,LC,direct,Dendropsophus_mathiassoni,Anura,Hylidae
amphibians,Dendropsophus_reichlei,LC,direct,Dendropsophus_reichlei,Anura,Hylidae
amphibians,Dendropsophus_soaresi,LC,direct,Dendropsophus_soaresi,Anura,Hylidae
amphibians,Dendropsophus_virolinensis,LC,direct,Dendropsophus_virolinensis,Anura,Hylidae
amphibians,Dendropsophus_sartori,LC,direct,Dendropsophus_sartori,Anura,Hylidae
amphibians,Dendropsophus_stingi,LC,direct,Dendropsophus_stingi,Anura,Hylidae
amphibians,Dendropsophus_robertmertensi,LC,direct,Dendropsophus_robertmertensi,Anura,Hylidae
amphibians,Dendropsophus_phlebodes,LC,direct,Dendropsophus_phlebodes,Anura,Hylidae
amphibians,Dendropsophus_cerradensis,DD,direct,Dendropsophus_cerradensis,Anura,Hylidae
amphibians,Dendropsophus_microcephalus,LC,direct,Dendropsophus_microcephalus,Anura,Hylidae
amphibians,Dendropsophus_battersbyi,DD,direct,Dendropsophus_battersbyi,Anura,Hylidae
amphibians,Dendropsophus_rhodopeplus,LC,direct,Dendropsophus_rhodopeplus,Anura,Hylidae
amphibians,Dendropsophus_cachimbo,LC,direct,Dendropsophus_cachimbo,Anura,Hylidae
amphibians,Dendropsophus_leali,LC,direct,Dendropsophus_leali,Anura,Hylidae
amphibians,Dendropsophus_schubarti,LC,direct,Dendropsophus_schubarti,Anura,Hylidae
amphibians,Dendropsophus_garagoensis,LC,direct,Dendropsophus_garagoensis,Anura,Hylidae
amphibians,Dendropsophus_luteoocellatus,LC,direct,Dendropsophus_luteoocellatus,Anura,Hylidae
amphibians,Dendropsophus_anceps,LC,direct,Dendropsophus_anceps,Anura,Hylidae
amphibians,Dendropsophus_pauiniensis,DD,direct,Dendropsophus_pauiniensis,Anura,Hylidae
amphibians,Dendropsophus_nahdereri,LC,direct,Dendropsophus_nahdereri,Anura,Hylidae
amphibians,Dendropsophus_frosti,LC,direct,Dendropsophus_frosti,Anura,Hylidae
amphibians,Dendropsophus_delarivai,LC,direct,Dendropsophus_delarivai,Anura,Hylidae
amphibians,Dendropsophus_limai,DD,direct,Dendropsophus_limai,Anura,Hylidae
amphibians,Dendropsophus_brevifrons,LC,direct,Dendropsophus_brevifrons,Anura,Hylidae
amphibians,Dendropsophus_parviceps,LC,direct,Dendropsophus_parviceps,Anura,Hylidae
amphibians,Dendropsophus_rhea,DD,direct,Dendropsophus_rhea,Anura,Hylidae
amphibians,Dendropsophus_araguaya,LC,direct,Dendropsophus_araguaya,Anura,Hylidae
amphibians,Dendropsophus_amicorum,CR,direct,Dendropsophus_amicorum,Anura,Hylidae
amphibians,Dendropsophus_koechlini,LC,direct,Dendropsophus_koechlini,Anura,Hylidae
amphibians,Dendropsophus_coffeus,LC,GBIF_accepted,Dendropsophus_coffea,Anura,Hylidae
amphibians,Dendropsophus_microps,LC,direct,Dendropsophus_microps,Anura,Hylidae
amphibians,Dendropsophus_padreluna,LC,direct,Dendropsophus_padreluna,Anura,Hylidae
amphibians,Dendropsophus_minimus,DD,direct,Dendropsophus_minimus,Anura,Hylidae
amphibians,Dendropsophus_giesleri,LC,direct,Dendropsophus_giesleri,Anura,Hylidae
amphibians,Dendropsophus_rossalleni,LC,direct,Dendropsophus_rossalleni,Anura,Hylidae
amphibians,Dendropsophus_decipiens,LC,direct,Dendropsophus_decipiens,Anura,Hylidae
amphibians,Dendropsophus_shiwiarum,LC,direct,Dendropsophus_shiwiarum,Anura,Hylidae
amphibians,Dendropsophus_studerae,EN,direct,Dendropsophus_studerae,Anura,Hylidae
amphibians,Dendropsophus_haddadi,LC,direct,Dendropsophus_haddadi,Anura,Hylidae
amphibians,Dendropsophus_subocularis,LC,direct,Dendropsophus_subocularis,Anura,Hylidae
amphibians,Dendropsophus_xapuriensis,LC,direct,Dendropsophus_xapuriensis,Anura,Hylidae
amphibians,Dendropsophus_carnifex,LC,direct,Dendropsophus_carnifex,Anura,Hylidae
amphibians,Dendropsophus_novaisi,LC,direct,Dendropsophus_novaisi,Anura,Hylidae
amphibians,Dendropsophus_luddeckei,LC,direct,Dendropsophus_luddeckei,Anura,Hylidae
amphibians,Dendropsophus_meridensis,EN,direct,Dendropsophus_meridensis,Anura,Hylidae
amphibians,Dendropsophus_labialis,LC,GBIF_accepted,Dendropsophus_molitor,Anura,Hylidae
amphibians,Dendropsophus_pelidna,EN,GBIF_accepted,Dendropsophus_meridensis,Anura,Hylidae
amphibians,Myersiohyla_kanaima,EN,GBIF_accepted,Nesorohyla_kanaima,Anura,Hylidae
amphibians,Myersiohyla_neblinaria,LC,direct,Myersiohyla_neblinaria,Anura,Hylidae
amphibians,Myersiohyla_loveridgei,NT,direct,Myersiohyla_loveridgei,Anura,Hylidae
amphibians,Myersiohyla_aromatica,VU,direct,Myersiohyla_aromatica,Anura,Hylidae
amphibians,Myersiohyla_chamaeleo,NT,direct,Myersiohyla_chamaeleo,Anura,Hylidae
amphibians,Hyloscirtus_tapichalaca,EN,direct,Hyloscirtus_tapichalaca,Anura,Hylidae
amphibians,Hyloscirtus_torrenticola,VU,direct,Hyloscirtus_torrenticola,Anura,Hylidae
amphibians,Hyloscirtus_antioquia,VU,direct,Hyloscirtus_antioquia,Anura,Hylidae
amphibians,Hyloscirtus_lindae,LC,direct,Hyloscirtus_lindae,Anura,Hylidae
amphibians,Hyloscirtus_psarolaimus,VU,direct,Hyloscirtus_psarolaimus,Anura,Hylidae
amphibians,Hyloscirtus_callipeza,VU,direct,Hyloscirtus_callipeza,Anura,Hylidae
amphibians,Hyloscirtus_criptico,EN,direct,Hyloscirtus_criptico,Anura,Hylidae
amphibians,Hyloscirtus_staufferorum,EN,direct,Hyloscirtus_staufferorum,Anura,Hylidae
amphibians,Hyloscirtus_pacha,EN,direct,Hyloscirtus_pacha,Anura,Hylidae
amphibians,Hyloscirtus_tigrinus,EN,direct,Hyloscirtus_tigrinus,Anura,Hylidae
amphibians,Hyloscirtus_ptychodactylus,EN,direct,Hyloscirtus_ptychodactylus,Anura,Hylidae
amphibians,Hyloscirtus_princecharlesi,CR,direct,Hyloscirtus_princecharlesi,Anura,Hylidae
amphibians,Hyloscirtus_lynchi,CR,direct,Hyloscirtus_lynchi,Anura,Hylidae
amphibians,Hyloscirtus_platydactylus,VU,direct,Hyloscirtus_platydactylus,Anura,Hylidae
amphibians,Hyloscirtus_larinopygion,LC,direct,Hyloscirtus_larinopygion,Anura,Hylidae
amphibians,Hyloscirtus_pantostictus,CR,direct,Hyloscirtus_pantostictus,Anura,Hylidae
amphibians,Hyloscirtus_charazani,CR,direct,Hyloscirtus_charazani,Anura,Hylidae
amphibians,Hyloscirtus_armatus,NT,direct,Hyloscirtus_armatus,Anura,Hylidae
amphibians,Hyloscirtus_caucanus,EN,direct,Hyloscirtus_caucanus,Anura,Hylidae
amphibians,Hyloscirtus_albopunctulatus,LC,direct,Hyloscirtus_albopunctulatus,Anura,Hylidae
amphibians,Hyloscirtus_piceigularis,EN,direct,Hyloscirtus_piceigularis,Anura,Hylidae
amphibians,Hyloscirtus_sarampiona,EN,direct,Hyloscirtus_sarampiona,Anura,Hylidae
amphibians,Hyloscirtus_jahni,VU,direct,Hyloscirtus_jahni,Anura,Hylidae
amphibians,Hyloscirtus_phyllognathus,LC,direct,Hyloscirtus_phyllognathus,Anura,Hylidae
amphibians,Hyloscirtus_estevesi,VU,GBIF_iucn_link,Hyloscirtus_estevesi,Anura,Hylidae
amphibians,Hyloscirtus_bogotensis,NT,direct,Hyloscirtus_bogotensis,Anura,Hylidae
amphibians,Hyloscirtus_colymba,EN,direct,Hyloscirtus_colymba,Anura,Hylidae
amphibians,Hyloscirtus_alytolylax,LC,direct,Hyloscirtus_alytolylax,Anura,Hylidae
amphibians,Hyloscirtus_denticulentus,VU,direct,Hyloscirtus_denticulentus,Anura,Hylidae
amphibians,Hyloscirtus_simmonsi,VU,direct,Hyloscirtus_simmonsi,Anura,Hylidae
amphibians,Hyloscirtus_palmeri,LC,direct,Hyloscirtus_palmeri,Anura,Hylidae
amphibians,Hyloscirtus_lascinius,LC,direct,Hyloscirtus_lascinius,Anura,Hylidae
amphibians,Hyloscirtus_chlorosteus,CR,direct,Hyloscirtus_chlorosteus,Anura,Hylidae
amphibians,Bokermannohyla_alvarengai,LC,direct,Bokermannohyla_alvarengai,Anura,Hylidae
amphibians,Bokermannohyla_martinsi,VU,direct,Bokermannohyla_martinsi,Anura,Hylidae
amphibians,Bokermannohyla_sapiranga,LC,direct,Bokermannohyla_sapiranga,Anura,Hylidae
amphibians,Bokermannohyla_caramaschii,LC,direct,Bokermannohyla_caramaschii,Anura,Hylidae
amphibians,Bokermannohyla_feioi,LC,GBIF_accepted,Bokermannohyla_nanuzae,Anura,Hylidae
amphibians,Bokermannohyla_flavopicta,NT,direct,Bokermannohyla_flavopicta,Anura,Hylidae
amphibians,Bokermannohyla_astartea,LC,direct,Bokermannohyla_astartea,Anura,Hylidae
amphibians,Bokermannohyla_lucianae,VU,direct,Bokermannohyla_lucianae,Anura,Hylidae
amphibians,Bokermannohyla_circumdata,LC,direct,Bokermannohyla_circumdata,Anura,Hylidae
amphibians,Bokermannohyla_hylax,LC,direct,Bokermannohyla_hylax,Anura,Hylidae
amphibians,Bokermannohyla_diamantina,LC,direct,Bokermannohyla_diamantina,Anura,Hylidae
amphibians,Bokermannohyla_pseudopseudis,LC,direct,Bokermannohyla_pseudopseudis,Anura,Hylidae
amphibians,Bokermannohyla_carvalhoi,NT,direct,Bokermannohyla_carvalhoi,Anura,Hylidae
amphibians,Bokermannohyla_langei,DD,direct,Bokermannohyla_langei,Anura,Hylidae
amphibians,Bokermannohyla_saxicola,LC,direct,Bokermannohyla_saxicola,Anura,Hylidae
amphibians,Bokermannohyla_vulcaniae,EN,direct,Bokermannohyla_vulcaniae,Anura,Hylidae
amphibians,Bokermannohyla_capra,LC,direct,Bokermannohyla_capra,Anura,Hylidae
amphibians,Bokermannohyla_ahenea,LC,direct,Bokermannohyla_ahenea,Anura,Hylidae
amphibians,Bokermannohyla_napolii,EN,direct,Bokermannohyla_napolii,Anura,Hylidae
amphibians,Bokermannohyla_izecksohni,CR,direct,Bokermannohyla_izecksohni,Anura,Hylidae
amphibians,Bokermannohyla_nanuzae,LC,direct,Bokermannohyla_nanuzae,Anura,Hylidae
amphibians,Bokermannohyla_ravida,CR,direct,Bokermannohyla_ravida,Anura,Hylidae
amphibians,Bokermannohyla_ibitiguara,LC,direct,Bokermannohyla_ibitiguara,Anura,Hylidae
amphibians,Bokermannohyla_itapoty,LC,direct,Bokermannohyla_itapoty,Anura,Hylidae
amphibians,Bokermannohyla_luctuosa,LC,direct,Bokermannohyla_luctuosa,Anura,Hylidae
amphibians,Bokermannohyla_sazimai,LC,direct,Bokermannohyla_sazimai,Anura,Hylidae
amphibians,Bokermannohyla_claresignata,CR,GBIF_iucn_link,Bokermannohyla_claresignata,Anura,Hylidae
amphibians,Bokermannohyla_oxente,LC,direct,Bokermannohyla_oxente,Anura,Hylidae
amphibians,Bokermannohyla_sagarana,EN,direct,Bokermannohyla_sagarana,Anura,Hylidae
amphibians,Bokermannohyla_gouveai,LC,direct,Bokermannohyla_gouveai,Anura,Hylidae
amphibians,Bokermannohyla_clepsydra,CR,GBIF_iucn_link,Bokermannohyla_clepsydra,Anura,Hylidae
amphibians,Bokermannohyla_juiju,EN,direct,Bokermannohyla_juiju,Anura,Hylidae
amphibians,Bokermannohyla_ibitipoca,LC,direct,Bokermannohyla_ibitipoca,Anura,Hylidae
amphibians,Hypsiboas_sibleszi,LC,GBIF_accepted,Boana_sibleszi,Anura,Hylidae
amphibians,Hypsiboas_cymbalum,EX,GBIF_accepted,Boana_cymbalum,Anura,Hylidae
amphibians,Hypsiboas_cinerascens,LC,GBIF_accepted,Boana_cinerascens,Anura,Hylidae
amphibians,Hypsiboas_punctatus,LC,GBIF_accepted,Boana_punctata,Anura,Hylidae
amphibians,Hypsiboas_cipoensis,LC,GBIF_accepted,Boana_cipoensis,Anura,Hylidae
amphibians,Hypsiboas_semilineatus,LC,GBIF_accepted,Boana_semilineata,Anura,Hylidae
amphibians,Hypsiboas_geographicus,LC,GBIF_accepted,Boana_geographica,Anura,Hylidae
amphibians,Hypsiboas_boans,LC,GBIF_accepted,Boana_boans,Anura,Hylidae
amphibians,Hypsiboas_pugnax,LC,GBIF_accepted,Boana_pugnax,Anura,Hylidae
amphibians,Hypsiboas_ornatissimus,LC,GBIF_accepted,Boana_ornatissima,Anura,Hylidae
amphibians,Hypsiboas_wavrini,LC,GBIF_accepted,Boana_wavrini,Anura,Hylidae
amphibians,Hypsiboas_pombali,LC,GBIF_accepted,Boana_pombali,Anura,Hylidae
amphibians,Hypsiboas_benitezi,LC,GBIF_accepted,Boana_benitezi,Anura,Hylidae
amphibians,Hypsiboas_leucocheilus,LC,GBIF_accepted,Boana_leucocheila,Anura,Hylidae
amphibians,Hypsiboas_lemai,LC,GBIF_accepted,Boana_lemai,Anura,Hylidae
amphibians,Hypsiboas_roraima,LC,GBIF_accepted,Boana_roraima,Anura,Hylidae
amphibians,Hypsiboas_nympha,LC,GBIF_accepted,Boana_nympha,Anura,Hylidae
amphibians,Hypsiboas_poaju,LC,GBIF_accepted,Boana_poaju,Anura,Hylidae
amphibians,Hypsiboas_microderma,LC,GBIF_accepted,Boana_microderma,Anura,Hylidae
amphibians,Hypsiboas_paranaiba,LC,GBIF_accepted,Boana_paranaiba,Anura,Hylidae
amphibians,Hypsiboas_rubracylus,LC,GBIF_accepted,Boana_rubracyla,Anura,Hylidae
amphibians,Hypsiboas_hypselops,NM,no_RedList_match,,Anura,Hylidae
amphibians,Hypsiboas_raniceps,LC,GBIF_accepted,Boana_raniceps,Anura,Hylidae
amphibians,Hypsiboas_phaeopleura,LC,GBIF_iucn_link,Boana_phaeopleura,Anura,Hylidae
amphibians,Hypsiboas_tepuianus,LC,GBIF_accepted,Boana_tepuiana,Anura,Hylidae
amphibians,Hypsiboas_lanciformis,LC,GBIF_accepted,Boana_lanciformis,Anura,Hylidae
amphibians,Hypsiboas_jimenezi,LC,GBIF_accepted,Boana_jimenezi,Anura,Hylidae
amphibians,Hypsiboas_stellae,LC,GBIF_accepted,Boana_stellae,Anura,Hylidae
amphibians,Hypsiboas_albopunctatus,LC,GBIF_accepted,Boana_albopunctata,Anura,Hylidae
amphibians,Hypsiboas_bandeirantes,LC,GBIF_iucn_link,Boana_bandeirantes,Anura,Hylidae
amphibians,Hypsiboas_multifasciatus,LC,GBIF_accepted,Boana_multifasciata,Anura,Hylidae
amphibians,Hypsiboas_calcaratus,LC,GBIF_accepted,Boana_calcarata,Anura,Hylidae
amphibians,Hypsiboas_almendarizae,NT,GBIF_accepted,Boana_almendarizae,Anura,Hylidae
amphibians,Hypsiboas_fasciatus,LC,GBIF_accepted,Boana_fasciata,Anura,Hylidae
amphibians,Hypsiboas_maculateralis,LC,GBIF_accepted,Boana_maculateralis,Anura,Hylidae
amphibians,Hypsiboas_steinbachi,LC,GBIF_accepted,Boana_steinbachi,Anura,Hylidae
amphibians,Hypsiboas_tetete,LC,GBIF_accepted,Boana_tetete,Anura,Hylidae
amphibians,Hypsiboas_alfaroi,LC,GBIF_accepted,Boana_alfaroi,Anura,Hylidae
amphibians,Hypsiboas_dentei,LC,GBIF_accepted,Boana_dentei,Anura,Hylidae
amphibians,Hypsiboas_stenocephalus,LC,GBIF_accepted,Boana_stenocephala,Anura,Hylidae
amphibians,Hypsiboas_heilprini,VU,GBIF_accepted,Boana_heilprini,Anura,Hylidae
amphibians,Hypsiboas_picturatus,LC,GBIF_accepted,Boana_picturata,Anura,Hylidae
amphibians,Hypsiboas_goianus,LC,GBIF_accepted,Boana_goiana,Anura,Hylidae
amphibians,Hypsiboas_hobbsi,LC,GBIF_accepted,Boana_hobbsi,Anura,Hylidae
amphibians,Hypsiboas_rufitelus,LC,GBIF_accepted,Boana_rufitela,Anura,Hylidae
amphibians,Hypsiboas_pellucens,LC,GBIF_accepted,Boana_pellucens,Anura,Hylidae
amphibians,Hypsiboas_crepitans,LC,GBIF_accepted,Boana_crepitans,Anura,Hylidae
amphibians,Hypsiboas_hutchinsi,LC,GBIF_accepted,Boana_hutchinsi,Anura,Hylidae
amphibians,Hypsiboas_pulidoi,LC,GBIF_iucn_link,Boana_pulidoi,Anura,Hylidae
amphibians,Hypsiboas_exastis,LC,GBIF_accepted,Boana_exastis,Anura,Hylidae
amphibians,Hypsiboas_fuentei,LC,GBIF_accepted,Boana_xerophylla,Anura,Hylidae
amphibians,Hypsiboas_rosenbergi,LC,GBIF_accepted,Boana_rosenbergi,Anura,Hylidae
amphibians,Hypsiboas_faber,LC,GBIF_accepted,Boana_faber,Anura,Hylidae
amphibians,Hypsiboas_botumirim,LC,GBIF_accepted,Boana_botumirim,Anura,Hylidae
amphibians,Hypsiboas_pardalis,LC,GBIF_accepted,Boana_pardalis,Anura,Hylidae
amphibians,Hypsiboas_lundii,LC,GBIF_accepted,Boana_lundii,Anura,Hylidae
amphibians,Hypsiboas_liliae,EN,GBIF_accepted,Myersiohyla_liliae,Anura,Hylidae
amphibians,Hypsiboas_albomarginatus,LC,GBIF_accepted,Boana_albomarginata,Anura,Hylidae
amphibians,Hypsiboas_curupi,LC,GBIF_accepted,Boana_curupi,Anura,Hylidae
amphibians,Hypsiboas_cordobae,LC,GBIF_accepted,Boana_cordobae,Anura,Hylidae
amphibians,Hypsiboas_pulchellus,LC,GBIF_accepted,Boana_pulchella,Anura,Hylidae
amphibians,Hypsiboas_alemani,DD,GBIF_accepted,Boana_alemani,Anura,Hylidae
amphibians,Hypsiboas_prasinus,LC,GBIF_accepted,Boana_prasina,Anura,Hylidae
amphibians,Hypsiboas_buriti,EN,GBIF_accepted,Boana_buriti,Anura,Hylidae
amphibians,Hypsiboas_beckeri,LC,GBIF_iucn_link,Boana_beckeri,Anura,Hylidae
amphibians,Hypsiboas_secedens,EN,GBIF_accepted,Boana_secedens,Anura,Hylidae
amphibians,Hypsiboas_caingua,LC,GBIF_accepted,Boana_caingua,Anura,Hylidae
amphibians,Hypsiboas_alboniger,LC,GBIF_iucn_link,Boana_albonigra,Anura,Hylidae
amphibians,Hypsiboas_rhythmicus,NT,GBIF_accepted,Boana_rhythmica,Anura,Hylidae
amphibians,Hypsiboas_marginatus,LC,GBIF_accepted,Boana_marginata,Anura,Hylidae
amphibians,Hypsiboas_bischoffi,LC,GBIF_accepted,Boana_bischoffi,Anura,Hylidae
amphibians,Hypsiboas_guentheri,LC,GBIF_accepted,Boana_guentheri,Anura,Hylidae
amphibians,Hypsiboas_marianitae,LC,GBIF_accepted,Boana_marianitae,Anura,Hylidae
amphibians,Hypsiboas_balzani,LC,GBIF_accepted,Boana_balzani,Anura,Hylidae
amphibians,Hypsiboas_atlanticus,LC,GBIF_accepted,Boana_atlantica,Anura,Hylidae
amphibians,Hypsiboas_callipleura,LC,GBIF_accepted,Boana_callipleura,Anura,Hylidae
amphibians,Hypsiboas_riojanus,LC,GBIF_accepted,Boana_riojana,Anura,Hylidae
amphibians,Hypsiboas_caipora,LC,GBIF_accepted,Boana_caipora,Anura,Hylidae
amphibians,Hypsiboas_semiguttatus,LC,GBIF_accepted,Boana_semiguttata,Anura,Hylidae
amphibians,Hypsiboas_joaquini,LC,GBIF_accepted,Boana_joaquini,Anura,Hylidae
amphibians,Hypsiboas_freicanecae,EN,GBIF_accepted,Boana_freicanecae,Anura,Hylidae
amphibians,Hypsiboas_leptolineatus,LC,GBIF_accepted,Boana_leptolineata,Anura,Hylidae
amphibians,Hypsiboas_polytaenius,LC,GBIF_accepted,Boana_polytaenia,Anura,Hylidae
amphibians,Hypsiboas_latistriatus,LC,GBIF_iucn_link,Boana_latistriata,Anura,Hylidae
amphibians,Hypsiboas_melanopleura,LC,GBIF_accepted,Boana_melanopleura,Anura,Hylidae
amphibians,Hypsiboas_jaguariaiventris,NM,no_RedList_match,,Anura,Hylidae
