EDGErank,EDrank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct
2318,676,Sorex_raddei,Eulipotyphla,Soricidae,Sorex,LC,0.237829641842689,0.179264755140151,5.21235022595243,2.47346910816634,0.0515445641137359,0.0277393672591097,4.4288380104105,0,0.0,1000,direct,Sorex_raddei,0.0
2319,4093,Myopterus_daubentonii,Chiroptera,Molossidae,Myopterus,DD,0.237716782397173,0.674584154809974,1.13236755081838,1.69815657310424,0.179042431178678,0.623569590516639,1.59627841662678,0,0.0,1000,direct,Myopterus_daubentonii,0.0
2320,670,Gulo_gulo,Carnivora,Mustelidae,Gulo,LC,0.236575321644836,0.150073178047633,5.22653544649464,1.53068041886489,0.0483790319290537,0.0262967610147627,4.80958847548549,0,0.0,1000,direct,Gulo_gulo,0.0
2321,624,Parascaptor_leucura,Eulipotyphla,Talpidae,Parascaptor,LC,0.236450882958484,0.23653128595284,5.4324396189636,4.10027853769311,0.0510928758794828,0.0282391714756315,4.5155488393741,0,0.0,1000,direct,Parascaptor_leucura,0.0
2322,785,Monticolomys_koopmani,Rodentia,Nesomyidae,Monticolomys,LC,0.236094400092258,0.136071089863761,4.75039309993054,1.86500150623035,0.049327985789535,0.0272691735957497,4.13044823302539,0,0.0,1000,direct,Monticolomys_koopmani,0.0
2323,2554,Isthmomys_flavidus,Rodentia,Cricetidae,Isthmomys,NT,0.236061713077416,0.338056430261039,1.93940721474734,2.97152088283801,0.120211119502937,0.0419943876980989,2.3574263906674,0,0.0,1000,direct,Isthmomys_flavidus,0.0
2324,4464,Pteropus_ocularis,Chiroptera,Pteropodidae,Pteropus,VU,0.235951479991643,0.280966004375279,0.997524600775658,1.11164255216124,0.246124997597564,0.0799839929109406,0.994980702417125,0,0.228,1000,direct,Pteropus_ocularis,0.0
2325,775,Liomys_pictus,Rodentia,Heteromyidae,Heteromys,LC,0.235881225462069,0.135868694494971,4.79838587496003,1.32039084267554,0.0497461462650538,0.0272431031066681,3.1799235992916,0,0.0,1000,synonym:MSW3,Heteromys_pictus,0.0
2326,787,Idiurus_zenkeri,Rodentia,Anomaluridae,Idiurus,LC,0.235639217257413,0.308644002269709,4.74283056659868,5.76170645417369,0.049141047996454,0.0276091547733501,5.6673413417036,0,0.0,1000,direct,Idiurus_zenkeri,0.0
2327,4115,Reithrodontomys_burti,Rodentia,Cricetidae,Reithrodontomys,DD,0.235565045075914,0.560489949891741,1.1260180211649,1.62234193374502,0.189634179562213,0.678556306388753,1.25617169837135,0,0.0,1000,direct,Reithrodontomys_burti,0.0
2328,3528,Cynomops_abrasus,Chiroptera,Molossidae,Cynomops,DD,0.235352797694908,0.566595296045169,1.35728856605656,1.13199524891563,0.180547109845956,0.638133558950068,1.34969560326018,0,0.0,1000,direct,Cynomops_abrasus,0.0
2329,3898,Oryzomys_dimidiatus,Rodentia,Cricetidae,Oryzomys,DD,0.235287879904405,0.582625798749129,1.21271030486919,1.3424154571973,0.181350140272025,0.657650403646763,0.972943271080089,0,0.0,1000,direct,Oryzomys_dimidiatus,0.0
2330,3530,Hypsugo_dolichodon,Chiroptera,Vespertilionidae,Hypsugo,DD,0.235269732939362,0.645694169018071,1.35684947446488,1.44204988836915,0.175827105608337,0.61008451804336,1.13743102462387,0,0.0,1000,direct,Hypsugo_dolichodon,0.0
2331,669,Hipposideros_bicolor,Chiroptera,Hipposideridae,Hipposideros,LC,0.23499298384973,0.204494061885204,5.22692952515624,3.17631654957401,0.0508229062163712,0.0274863024431714,4.21666632735914,0,0.0,1000,direct,Hipposideros_bicolor,0.0
2332,2535,Papagomys_armandvillei,Rodentia,Muridae,Papagomys,NT,0.234969069477015,0.330127920244826,1.94868396794258,2.74512160189039,0.121468994625537,0.0430594482173017,2.34360825737378,0,0.0,1000,direct,Papagomys_armandvillei,0.0
2333,4493,Saguinus_leucopus,Primates,Callitrichidae,Saguinus,VU,0.234734407711478,0.280469252638645,0.983176936237059,1.12956676593947,0.245517706643223,0.0780341240181566,1.05954471002479,0,0.216,1000,direct,Saguinus_leucopus,0.0
2334,4463,Cercopithecus_lomamiensis,Primates,Cercopithecidae,Cercopithecus,VU,0.234527175412337,0.284046041764973,0.997667843203591,1.10803708594714,0.244310461480918,0.0788312882724942,1.04846906219163,0,0.238,1000,direct,Cercopithecus_lomamiensis,0.0
2335,4101,Sciurus_arizonensis,Rodentia,Sciuridae,Sciurus,DD,0.23443784837812,0.60699832222597,1.12951051880776,1.65441269765589,0.18548751961592,0.613368390040924,1.54111667163491,0,0.0,1000,direct,Sciurus_arizonensis,0.0
2336,3948,Tylomys_fulviventer,Rodentia,Cricetidae,Tylomys,DD,0.234395942159774,0.616624368930085,1.18977340334342,1.7485144742603,0.188371595048236,0.672435297356601,1.2214095141883,0,0.0,1000,direct,Tylomys_fulviventer,0.0
2337,3680,Crocidura_erica,Eulipotyphla,Soricidae,Crocidura,DD,0.234285564457345,0.614365178360738,1.30305472099668,1.92134441737305,0.166762954451852,0.485762040877407,1.4869345543078,0,0.0,1000,direct,Crocidura_erica,0.0
2338,817,Thylogale_thetis,Diprotodontia,Macropodidae,Thylogale,LC,0.234275867993473,0.13018809355748,4.62999595156111,1.24055096378098,0.050535970406347,0.027702938927126,4.689797342414,0,0.0,1000,direct,Thylogale_thetis,0.0
2339,4546,Mus_mayori,Rodentia,Muridae,Mus,VU,0.23419710880247,0.329870727626118,0.963505331647463,1.30894854918171,0.245401820433439,0.07855541554742,1.15668686358237,0,0.258,1000,direct,Mus_mayori,0.0
2340,4483,Perognathus_alticolus,Rodentia,Heteromyidae,Perognathus,VU,0.23411558195215,0.118939802196532,0.991302554052254,0.413779475918914,0.241451293679708,0.0757111661363535,0.57867474659367,0,0.018,1000,direct,Perognathus_alticolus,0.0
2341,3807,Proechimys_trinitatus,Rodentia,Echimyidae,Proechimys,DD,0.234047848113947,0.612569081503787,1.25191424193271,1.79157300954793,0.170528381961299,0.559677534770214,1.48348736965703,0,0.0,1000,synonym:MSW3,Proechimys_trinitatis,0.0
2342,742,Galea_spixii,Rodentia,Caviidae,Galea,LC,0.233978963666718,0.292643118726544,4.94272104732753,5.74525532281426,0.0499083689607839,0.0279140200352579,4.16895743670657,0,0.0,1000,direct,Galea_spixii,0.0
2343,814,Glossophaga_soricina,Chiroptera,Phyllostomidae,Glossophaga,LC,0.233820537601516,0.132248582441953,4.64588629724936,1.16772351557318,0.0500030215034156,0.0267747134809563,4.70385575751,0,0.0,1000,direct,Glossophaga_soricina,0.0
2344,4026,Sciurus_pucheranii,Rodentia,Sciuridae,Sciurus,DD,0.233784665135394,0.564942669768265,1.16129616668984,1.61558915354563,0.186212836295837,0.614805820145514,1.56052753581721,0,0.0,1000,direct,Sciurus_pucheranii,0.0
2345,4444,Hipposideros_scutinares,Chiroptera,Hipposideridae,Hipposideros,VU,0.233629559541653,0.136253202044432,1.00176051008124,0.498061643801433,0.245814517063555,0.0785761975340771,0.95890140687038,0,0.029,1000,direct,Hipposideros_scutinares,0.0
2346,696,Tadarida_brasiliensis,Chiroptera,Molossidae,Tadarida,LC,0.233490411464695,0.243438151149526,5.11627866116144,4.47224009381259,0.0504836073592677,0.027650529422794,4.35787314930255,0,0.0,1000,direct,Tadarida_brasiliensis,0.0
2347,627,Hodomys_alleni,Rodentia,Cricetidae,Hodomys,LC,0.233484188330813,0.221896636205934,5.42684143153978,3.95137395330819,0.0504812015309409,0.0273440711331184,4.6130114658007,0,0.0,1000,direct,Hodomys_alleni,0.0
2348,631,Tscherskia_triton,Rodentia,Cricetidae,Tscherskia,LC,0.23326019049056,0.193130939654643,5.39867616597301,3.12761571574698,0.0507854688490063,0.0272415156626324,4.26022935057255,0,0.0,1000,direct,Tscherskia_triton,0.0
2349,4188,Lemmus_portenkoi,Rodentia,Cricetidae,Lemmus,NE,0.233136453815061,0.603676155962584,1.09977225903358,1.57196712356653,0.185044092885353,0.634993896857468,1.37623312929386,0,0.0,1000,synonym:nominalName,Lemmus_novosibiricus,0.0
2350,793,Lenoxus_apicalis,Rodentia,Cricetidae,Lenoxus,LC,0.23274644034434,0.143313146092465,4.72740034039694,1.17466243049788,0.0512335140544116,0.0279069035326718,4.3710001870472,0,0.0,1000,direct,Lenoxus_apicalis,0.0
2351,4486,Pseudomys_oralis,Rodentia,Muridae,Pseudomys,VU,0.232686432050307,0.320524546116864,0.990234891908715,1.27977895203777,0.246792085121797,0.0779828292303666,1.20716430706137,0,0.251,1000,direct,Pseudomys_oralis,0.0
2352,3659,Cavia_porcellus,Rodentia,Caviidae,Cavia,NE,0.232395739227846,0.661473665488806,1.30799650603882,0.58114662535558,0.174022630227271,0.577593837215263,1.22700906043317,0,0.0,1000,direct,Cavia_porcellus,0.0
2353,3969,Otomops_johnstonei,Chiroptera,Molossidae,Otomops,DD,0.23230202819268,0.587362551751534,1.17970757858065,1.70090773251965,0.181703501084761,0.638379356073558,1.28783048173761,0,0.0,1000,direct,Otomops_johnstonei,0.0
2354,4006,Rhogeessa_menchuae,Chiroptera,Vespertilionidae,Rhogeessa,DD,0.232285212482066,0.539088993591651,1.1683839458203,1.62607897561536,0.175827105608337,0.605141085793831,1.43244807185465,0,0.0,1000,direct,Rhogeessa_menchuae,0.0
2355,4571,Pteropus_caniceps,Chiroptera,Pteropodidae,Pteropus,VU,0.231812256194309,0.267379548992287,0.955758018236433,1.07467660166423,0.246124997597564,0.0797474665229742,0.966225409852919,0,0.222,1000,direct,Pteropus_caniceps,0.0
2356,2536,Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia,NT,0.231738221777653,0.107054682001021,1.94849361875428,0.70470919760936,0.119080622965128,0.0419892284685254,1.09471878054551,0,0.0,1000,direct,Bettongia_penicillata,1.0
2357,3975,Chelemys_delfini,,,,DD,0.231496086651008,0.614111166344021,1.17770123968395,1.16450812872141,0.177314754181087,0.644346438054596,1.23882363016357,0,0.0,1000,unmatched,,
2358,2629,Taphozous_australis,Chiroptera,Emballonuridae,Taphozous,NT,0.231282481728238,0.372860275419342,1.88384615512901,2.89971122568491,0.123481014733152,0.0400486001485747,2.66288886867899,0,0.0,1000,direct,Taphozous_australis,0.0
2359,4051,Neoromicia_robertsi,,,,DD,0.231194695023747,0.594081192138107,1.14882167305066,0.894818168160379,0.178793730311879,0.613796891576769,0.79311706897611,0,0.0,1000,unmatched,,
2360,774,Plecotus_macrobullaris,Chiroptera,Vespertilionidae,Plecotus,LC,0.231166140406064,0.158030397018367,4.80061403086567,2.05521425301908,0.051073782237364,0.0272461155526221,4.21307227836365,0,0.0,1000,direct,Plecotus_macrobullaris,0.0
2361,4035,Proechimys_urichi,Rodentia,Echimyidae,Proechimys,DD,0.231097131281561,0.587508364683573,1.15629611581656,1.80076530983294,0.176321516849534,0.569906129673086,1.51242960032417,0,0.0,1000,synonym:nominalName,Proechimys_trinitatis,0.0
2362,3711,Thrichomys_laurentius,Rodentia,Echimyidae,Thrichomys,DD,0.230955284455711,0.591418997800334,1.28958686428367,0.603889205721733,0.170344008566499,0.552992579136426,1.29227671542732,0,0.0,1000,direct,Thrichomys_laurentius,0.0
2363,829,Saccopteryx_bilineata,Chiroptera,Emballonuridae,Saccopteryx,LC,0.230849754283139,0.135802622055112,4.59033744609625,1.48207807066878,0.0504635011024542,0.0284514663082923,4.09940437937743,0,0.0,1000,direct,Saccopteryx_bilineata,0.0
2364,679,Maxomys_moi,Rodentia,Muridae,Crunomys,LC,0.230836175600375,0.18525086524745,5.18808799000156,2.60651212023192,0.0505327993738175,0.0277772064995084,4.31001192354407,0,0.0,1000,synonym:MSW3,Crunomys_moi,0.0
2365,3818,Crocidura_armenica,Eulipotyphla,Soricidae,Crocidura,DD,0.230736805212005,0.615726895240473,1.24681168477578,1.69675303532379,0.165389535956814,0.505244596386314,1.49033599899818,0,0.0,1000,direct,Crocidura_armenica,0.0
2366,694,Parotomys_brantsii,Rodentia,Muridae,Otomys,LC,0.230623718278205,0.161632924746712,5.126926832,1.77002952544352,0.0506792367633384,0.0268345403534836,4.14769233373783,0,0.0,1000,synonym:MSW3,Otomys_brantsii,0.0
2367,864,Poliocitellus_franklinii,Rodentia,Sciuridae,Poliocitellus,LC,0.230529552800259,0.124136146700054,4.45312558436622,1.10337658550869,0.0507756306068531,0.0283650428259978,4.562368792758,0,0.0,1000,direct,Poliocitellus_franklinii,0.0
2368,811,Voalavo_gymnocaudus,Rodentia,Nesomyidae,Voalavo,LC,0.230347497830163,0.154275925238701,4.66112281123934,2.45832920882361,0.0495731505760637,0.0275928199419538,2.61613135392125,0,0.0,1000,direct,Voalavo_gymnocaudus,0.0
2369,4642,Callicebus_medemi,Primates,Pitheciidae,Cheracebus,VU,0.229709964199428,0.311282479996103,0.930001405236691,1.26387084324248,0.244060842924806,0.0778295748606087,1.1931737161511,0,0.251,1000,synonym:MSW3,Cheracebus_medemi,0.0
2370,716,Sorex_roboratus,Eulipotyphla,Soricidae,Sorex,LC,0.229636589710984,0.189107718762642,5.03646164522505,3.00080549136075,0.0514790741327743,0.0279548750773212,4.13739431328815,0,0.0,1000,direct,Sorex_roboratus,0.0
2371,4519,Pteropus_pohlei,Chiroptera,Pteropodidae,Pteropus,VU,0.229624106012478,0.111850854846686,0.970701630232156,0.353827469465384,0.245516772328093,0.0787152831924248,0.85378370985524,0,0.002,1000,direct,Pteropus_pohlei,0.0
2372,4516,Pteropus_griseus,Chiroptera,Pteropodidae,Pteropus,VU,0.229513561985961,0.286524771523936,0.971947290078735,1.15546254660732,0.244554875701307,0.0795758212186162,0.97554933728744,0,0.23,1000,direct,Pteropus_griseus,0.0
2373,922,Coleura_afra,Chiroptera,Emballonuridae,Coleura,LC,0.229490483252809,0.25795661828661,4.27653591022722,5.15341991301688,0.050221998797128,0.028256212318202,2.2168009376258,0,0.0,1000,direct,Coleura_afra,0.0
2374,675,Marmosops_pinheiroi,Didelphimorphia,Didelphidae,Marmosops,LC,0.229447632817694,0.239266221477502,5.21895429273023,4.21399942084079,0.0499836484513659,0.0286888759643117,4.03854780783397,0,0.0,1000,direct,Marmosops_pinheiroi,0.0
2375,3881,Rhogeessa_hussoni,Chiroptera,Vespertilionidae,Rhogeessa,DD,0.228978466112569,0.669937662598437,1.21716942677775,1.62363820813522,0.17672088535038,0.606998660282135,1.47012361139043,0,0.0,1000,direct,Rhogeessa_hussoni,0.0
2376,746,Nycticeinops_schlieffeni,Chiroptera,Vespertilionidae,Nycticeinops,LC,0.228972773435445,0.25400968394025,4.933591196471,4.78520645988962,0.0502959478982375,0.0269145464280095,4.14739753768428,0,0.0,1000,synonym:MSW3,Nycticeinops_schlieffenii,0.0
2377,3803,Crocidura_susiana,Eulipotyphla,Soricidae,Crocidura,DD,0.228952668362831,0.664398390584379,1.25374169655529,1.70761007535641,0.16521604822198,0.501452097770048,1.47784743753608,0,0.0,1000,direct,Crocidura_susiana,0.0
2378,845,Cricetomys_gambianus,Rodentia,Nesomyidae,Cricetomys,LC,0.228940309988594,0.127862114894414,4.51803011483457,1.56994191088129,0.0499836484513659,0.0273432278808938,4.144912615878,0,0.0,1000,direct,Cricetomys_gambianus,0.0
2379,3879,Sorex_ixtlanensis,Eulipotyphla,Soricidae,Sorex,DD,0.2289259216673,0.573332070538854,1.21745838793155,1.87302931360032,0.165991491034188,0.469300555250964,1.68649928724934,0,0.0,1000,direct,Sorex_ixtlanensis,0.0
2380,791,Macrotarsomys_bastardi,Rodentia,Nesomyidae,Macrotarsomys,LC,0.228845970156914,0.147565812175737,4.73465907950421,1.84949436214753,0.0492976381640847,0.0272635901988672,4.07236491817901,0,0.0,1000,direct,Macrotarsomys_bastardi,0.0
2381,3677,Pudu_mephistophiles,Artiodactyla,Cervidae,Pudella,DD,0.228698762030514,0.537735269783664,1.30386792558909,0.504431919219645,0.171722280025171,0.46955559241157,0.56958949857326,0,0.0,1000,synonym:MSW3,Pudella_mephistophiles,0.0
2382,3952,Crocidura_vosmaeri,Eulipotyphla,Soricidae,Crocidura,DD,0.228679146345472,0.625587834236197,1.18802804843153,1.73794389887137,0.165605638882113,0.53605113757738,1.50213375839347,0,0.0,1000,direct,Crocidura_vosmaeri,0.0
2383,684,Maxomys_bartelsii,Rodentia,Muridae,Crunomys,LC,0.228416991439234,0.179313230637554,5.17160426509324,2.88393249149257,0.0505144276373467,0.027662872816292,4.32446285148451,0,0.0,1000,synonym:MSW3,Crunomys_bartelsii,0.0
2384,3998,Mazama_bricenii,,,,DD,0.228043810431582,0.54637152657443,1.17187919629036,1.18702015120044,0.171722280025171,0.478027414154254,1.15204142556826,0,0.0,1000,unmatched,,
2385,4118,Chiropodomys_calamianensis,Rodentia,Muridae,Chiropodomys,DD,0.227595723158855,0.584920676784148,1.12502499693607,1.92537912146597,0.182804400337094,0.559265441060455,1.5431761664749,0,0.0,1000,direct,Chiropodomys_calamianensis,0.0
2386,743,Oecomys_rex,Rodentia,Cricetidae,Oecomys,LC,0.227480574194956,0.156793594431695,4.941409614,1.84061139599125,0.0502965511107137,0.0274309395485295,4.24292628629357,0,0.0,1000,direct,Oecomys_rex,0.0
2387,781,Microgale_principula,Afrosoricida,Tenrecidae,Microgale,LC,0.22736395756833,0.254822688102094,4.77754578737141,4.78959541835208,0.0505177079388482,0.026985952216776,4.92538676538436,0,0.0,1000,direct,Microgale_principula,0.0
2388,832,Saccopteryx_leptura,Chiroptera,Emballonuridae,Saccopteryx,LC,0.227350715404947,0.136891215699625,4.58614254383092,1.48872986862859,0.0504841535133371,0.0283892993124135,4.13570267524968,0,0.0,1000,direct,Saccopteryx_leptura,0.0
2389,4183,Carpomys_melanurus,Rodentia,Muridae,Carpomys,DD,0.227014924726539,0.558040965400682,1.10070615787027,1.69921247381925,0.1847344135563,0.624465863082568,1.40719428107377,0,0.0,1000,direct,Carpomys_melanurus,0.0
2390,3512,Micronycteris_buriri,Chiroptera,Phyllostomidae,Micronycteris,DD,0.226985499577304,0.66347999430481,1.36254858822384,0.480076044635912,0.172769960546025,0.563108156657264,1.3575860120571,0,0.0,1000,direct,Micronycteris_buriri,0.0
2391,843,Cricetomys_emini,Rodentia,Nesomyidae,Cricetomys,LC,0.226926280521812,0.137578780136032,4.52893892388005,1.53071419825016,0.0499199312169715,0.0273959757354843,4.144912615878,0,0.0,1000,direct,Cricetomys_emini,0.0
2392,819,Oligoryzomys_microtis,Rodentia,Cricetidae,Oligoryzomys,LC,0.226879330405723,0.137824703568662,4.6164774465,0.973407967973595,0.0503500225184511,0.0277281486204572,4.20921741909491,0,0.0,1000,direct,Oligoryzomys_microtis,0.0
2393,4250,Myotis_bucharensis,Chiroptera,Vespertilionidae,Myotis,DD,0.226874783605755,0.500109709396918,1.07941092781373,1.51609749559039,0.181579758791239,0.557204946399341,1.24626046634642,0,0.0,1000,direct,Myotis_bucharensis,0.0
2394,3840,Bos_frontalis,Artiodactyla,Bovidae,Bos,NE,0.226855629696044,0.598102517332154,1.23492574637849,0.482549484922564,0.173922185920503,0.498832142894709,0.7705178935425,0,0.0,1000,direct,Bos_frontalis,0.0
2395,769,Myotis_bocagii,Chiroptera,Vespertilionidae,Myotis,LC,0.226802329639959,0.168769763849765,4.81216746109506,2.09332129202049,0.049766837974785,0.0268091429626765,4.23292172846876,0,0.0,1000,direct,Myotis_bocagii,0.0
2396,2600,Semnopithecus_hector,Primates,Cercopithecidae,Semnopithecus,NT,0.226794120059902,0.105744643229323,1.90576909288233,0.614764109939031,0.121626681768918,0.0431818001854885,1.8650555730235,0,0.0,1000,direct,Semnopithecus_hector,0.0
2397,865,Scutisorex_somereni,Eulipotyphla,Soricidae,Scutisorex,LC,0.226727579001536,0.144265577929787,4.45305420765177,2.03419789615718,0.0507645196485237,0.0280172041526772,3.6648716263,0,0.0,1000,direct,Scutisorex_somereni,0.0
2398,3894,Petaurista_marica,Rodentia,Sciuridae,Petaurista,NE,0.226413230887207,0.589791553063886,1.21393629746485,0.602976851753669,0.178445515735906,0.596899602455226,1.14842098316161,0,0.0,1000,direct,Petaurista_marica,0.0
2399,4607,Lophuromys_sabunii,Rodentia,Muridae,Lophuromys,DD,0.22629281591133,0.518102561677106,0.941197949280835,1.41485907326868,0.189386835157634,0.594242824031715,1.28922444583318,0,0.0,1000,direct,Lophuromys_sabunii,0.0
2400,3963,Crocidura_selina,Eulipotyphla,Soricidae,Crocidura,DD,0.226189140969346,0.637394811756251,1.18315696097055,1.78037346982943,0.166762954451852,0.527301077367044,1.51147541946146,0,0.0,1000,direct,Crocidura_selina,0.0
2401,4065,Tylonycteris_pygmaeus,,,,DD,0.226112501975187,0.55708643189482,1.14320165197914,1.50854388660495,0.174070030175688,0.611493665525625,1.40982609207623,0,0.0,1000,unmatched,,
2402,844,Macropus_irma,Diprotodontia,Macropodidae,Notamacropus,LC,0.226019274535064,0.128444930605124,4.51968545563587,1.20364885742687,0.050331398635639,0.0275194622855683,4.1266305503268,0,0.0,1000,synonym:MSW3,Notamacropus_irma,0.0
2403,4234,Myotis_insularum,Chiroptera,Vespertilionidae,Myotis,DD,0.225993556077121,0.511304891987063,1.08486211073805,1.45349714466041,0.193196560688065,0.618862500919553,1.21365291036386,0,0.0,1000,direct,Myotis_insularum,0.0
2404,4578,Pteropus_melanotus,Chiroptera,Pteropodidae,Pteropus,VU,0.225913916408855,0.273033977431828,0.953630835087493,1.08625022275485,0.244554875701307,0.0790548097677636,0.952674550312793,0,0.224,1000,direct,Pteropus_melanotus,0.0
