tree,PD,ePDloss
732,83634.0309322609,5540.08839131356
733,86418.8843762918,5816.82874186505
734,81334.1217182435,5351.67699560459
735,82703.7770075391,5522.91359418859
736,85823.6608190128,5818.31031777589
737,86307.6432142472,5711.28902086522
738,87983.257476209,5938.01352383778
739,83702.7807969279,5607.62394172239
740,87718.7060979707,5902.90187926951
741,78124.1200902122,5237.62126297665
742,87421.2778455647,5900.21762425979
743,88278.3249577026,5878.65384004809
744,81415.2605014182,5592.55823854653
745,83288.2291442115,5678.03290544573
746,83017.5523649131,5550.75108454496
747,85800.52659912,5783.78626208701
748,84886.4156773038,5656.68991767371
749,88503.0314536317,5931.1804978858
750,84388.7654428609,5726.93992501695
751,87313.4236985394,5859.96148478204
752,80200.8915239181,5375.63006698894
753,85325.289931724,5873.70040760008
754,88814.9334072426,5939.39660627851
755,82427.6696803172,5568.07310622284
756,80080.3163445458,5430.34421766019
757,88879.2789831556,5900.53589069245
758,81794.9080353453,5575.52128861887
759,79192.1927989541,5251.67969246385
760,77755.7233906006,5258.53812189019
761,85404.4496491171,5692.34303484632
762,88613.4455664626,6069.91668215105
763,86725.3760177455,5805.64100042995
764,79928.566362289,5519.84663310143
765,82620.0368998347,5639.00213287834
766,90745.4340497951,6102.7063003414
767,81787.8820108058,5554.44642019111
768,79065.3831700155,5216.78399722474
769,90233.426098675,6074.93159264289
770,88730.9844658013,5947.43203104704
771,86396.8044390068,5770.2235735476
772,81755.1965220926,5511.48803026355
773,85216.1170234849,5863.12903013974
774,83870.5613425979,5660.16758758247
775,81614.7735668428,5502.7301445028
776,86453.7560739809,5814.09787075478
777,88335.7412790513,5871.66033704745
778,82265.5409878532,5491.21662533325
779,84182.523460445,5669.34640214434
