EDGErank,EDrank,species,common_name,order,family,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp_frac,is_EDGE_species,n_trees,match,matched_IUCN_name,on_vgp_list,has_vgp_genome,vgp_placement_tier,vgp_name,vgp_accession
6104,4596,Pristimantis_marmoratus,Marbled South American Rain Frog,Anura,Strabomantidae,LC,0.34487737754033,0.372119496940622,7.63173661534234,7.0878265564927,0.0504962804199115,0.027668147205699,5.76073040249176,0.0,0,1000,direct,Pristimantis_marmoratus,False,False,,,
6105,5434,Polypedates_assamensis,Assam Tree Frog,Anura,Rhacophoridae,LC,0.344619487455156,0.437816055543983,6.59533540899045,8.02590857488831,0.0509031009500261,0.0278825305990071,7.61204234938691,0.0,0,1000,direct,Polypedates_assamensis,False,False,,,
6106,5178,Rana_macrocnemis,Brusa Frog,Anura,Ranidae,LC,0.344564383266116,0.210849694695635,6.9424277467172,2.32520190194616,0.0501181450532894,0.026961712187511,4.7887053071016,0.0,0,1000,direct,Rana_macrocnemis,False,False,,,
6107,5167,Pristimantis_colodactylus,Piura Robber Frog,Anura,Strabomantidae,LC,0.344513889311426,0.454799674345672,6.9633755043908,8.44446756728912,0.0504812015309409,0.0273709778205386,7.65444864045016,0.0,0,1000,direct,Pristimantis_colodactylus,False,False,,,
6108,4821,Pristimantis_altamnis,,Anura,Strabomantidae,LC,0.344431779120897,0.276159586846469,7.37528987758603,4.09877543965248,0.0504469041077087,0.0273419105139022,6.55713832959503,0.0,0,1000,direct,Pristimantis_altamnis,False,False,,,
6109,5192,Euparkerella_cochranae,Cochran's Guanabara Frog,Anura,Strabomantidae,LC,0.344276403007266,0.267590145849038,6.91641581752412,3.80177480662807,0.050967125175462,0.0266506304575824,6.8934816760392,0.0,0,1000,direct,Euparkerella_cochranae,False,False,,,
6110,5367,Leptodactylus_flavopictus,Yellow Painted Frog,Anura,Leptodactylidae,LC,0.344273858939082,0.499738635183809,6.68637369451663,9.53170778651215,0.0500518792859497,0.0268449012201109,8.27692962124258,0.0,0,1000,direct,Leptodactylus_flavopictus,False,False,,,
6111,5480,Kurixalus_bisacculus,Loei Flying Frog,Anura,Rhacophoridae,LC,0.34410907761889,0.205542180740485,6.53280301156224,2.79966884992659,0.0506243207332888,0.0275891126656057,6.700744255171,0.0,0,1000,direct,Kurixalus_bisacculus,False,False,,,
6112,5034,Plectrohyla_bistincta,Mexican Fringe-limbed Treefrog,Anura,Hylidae,LC,0.344107320623722,0.234428379067261,7.12560922459672,3.78363857828009,0.0498249897701542,0.0282572369569705,5.15330729397563,0.0,0,1000,GBIF_accepted,Sarcohyla_bistincta,False,False,,,
6113,5299,Chiromantis_shyamrupus,,Anura,Rhacophoridae,LC,0.343975010966491,0.429840571191082,6.7706416308081,7.1676352679109,0.0512422947168558,0.0278661137822759,7.5035883999368,0.0,0,1000,GBIF_iucn_link,Chiromantis_shyamrupus,False,False,,,
